date,country,region,disease,risk_score,prediction,shap_Growth Rate,shap_AI Anomaly Signal,shap_Disease Severity,shap_Healthcare Access Risk,shap_Case Volume,top_factor,top_factor_value,second_factor
2023-09-08,Ethiopia,Afar,Diarrheal_Disease,42.8,42.80365010025728,2.755,13.336,-3.8,0.684,0.229,AI Anomaly Signal,13.336,Disease Severity
2023-09-09,Ethiopia,Afar,Diarrheal_Disease,42.1,42.131650100257275,6.01,9.311,-3.8,0.684,0.327,AI Anomaly Signal,9.311,Growth Rate
2023-09-11,Ethiopia,Afar,Diarrheal_Disease,47.1,47.143650100257275,11.638,8.561,-3.8,0.684,0.461,Growth Rate,11.638,AI Anomaly Signal
2023-10-01,Ethiopia,Afar,Diarrheal_Disease,54.5,54.52265010025728,15.278,11.761,-3.8,0.684,1.0,Growth Rate,15.278,AI Anomaly Signal
2023-11-21,Ethiopia,Afar,Diarrheal_Disease,47.0,46.978650100257276,1.47,17.611,-3.8,0.684,1.414,AI Anomaly Signal,17.611,Disease Severity
2023-11-23,Ethiopia,Afar,Diarrheal_Disease,43.8,43.81665010025728,5.494,10.436,-3.8,0.684,1.403,AI Anomaly Signal,10.436,Growth Rate
2023-12-29,Ethiopia,Afar,Diarrheal_Disease,35.6,35.637650100257275,-0.416,9.261,-3.8,0.684,0.309,AI Anomaly Signal,9.261,Disease Severity
2024-01-27,Ethiopia,Afar,Diarrheal_Disease,35.1,35.140650100257275,-0.327,9.011,-3.8,0.684,-0.027,AI Anomaly Signal,9.011,Disease Severity
2024-02-08,Ethiopia,Afar,Diarrheal_Disease,46.4,46.417650100257276,1.94,17.436,-3.8,0.684,0.558,AI Anomaly Signal,17.436,Disease Severity
2024-02-09,Ethiopia,Afar,Diarrheal_Disease,42.4,42.41665010025728,4.757,10.711,-3.8,0.684,0.465,AI Anomaly Signal,10.711,Growth Rate
2024-02-10,Ethiopia,Afar,Diarrheal_Disease,47.6,47.600650100257276,8.886,11.536,-3.8,0.684,0.695,AI Anomaly Signal,11.536,Growth Rate
2024-03-01,Ethiopia,Afar,Diarrheal_Disease,33.2,33.17565010025728,-1.432,8.086,-3.8,0.684,0.038,AI Anomaly Signal,8.086,Disease Severity
2024-04-05,Ethiopia,Afar,Diarrheal_Disease,42.3,42.283650100257276,1.305,13.636,-3.8,0.684,0.859,AI Anomaly Signal,13.636,Disease Severity
2024-04-06,Ethiopia,Afar,Diarrheal_Disease,41.5,41.47765010025728,2.958,11.036,-3.8,0.684,1.0,AI Anomaly Signal,11.036,Disease Severity
2024-07-26,Ethiopia,Afar,Diarrheal_Disease,37.7,37.72265010025728,0.391,10.861,-3.8,0.684,-0.013,AI Anomaly Signal,10.861,Disease Severity
2024-10-01,Ethiopia,Afar,Diarrheal_Disease,39.5,39.49965010025728,-0.464,13.361,-3.8,0.684,0.119,AI Anomaly Signal,13.361,Disease Severity
2024-10-25,Ethiopia,Afar,Diarrheal_Disease,48.0,48.014650100257285,2.811,17.036,-3.8,0.684,1.684,AI Anomaly Signal,17.036,Disease Severity
2024-11-20,Ethiopia,Afar,Diarrheal_Disease,46.9,46.88265010025727,2.438,16.461,-3.8,0.684,1.5,AI Anomaly Signal,16.461,Disease Severity
2024-12-13,Ethiopia,Afar,Diarrheal_Disease,38.1,38.06965010025728,-0.777,11.761,-3.8,0.684,0.602,AI Anomaly Signal,11.761,Disease Severity
2024-12-15,Ethiopia,Afar,Diarrheal_Disease,38.9,38.89865010025728,2.011,9.586,-3.8,0.684,0.818,AI Anomaly Signal,9.586,Disease Severity
2023-01-11,Ethiopia,Afar,Malaria,44.5,44.54865010025728,2.241,11.711,0.2,0.684,0.113,AI Anomaly Signal,11.711,Growth Rate
2023-01-12,Ethiopia,Afar,Malaria,49.3,49.27265010025728,6.318,12.011,0.2,0.684,0.46,AI Anomaly Signal,12.011,Growth Rate
2023-03-01,Ethiopia,Afar,Malaria,41.9,41.94465010025728,0.581,10.911,0.2,0.684,-0.031,AI Anomaly Signal,10.911,Healthcare Access Risk
2023-03-08,Ethiopia,Afar,Malaria,54.0,53.95865010025727,10.155,12.611,0.2,0.684,0.709,AI Anomaly Signal,12.611,Growth Rate
2023-04-09,Ethiopia,Afar,Malaria,46.6,46.61165010025728,0.502,14.586,0.2,0.684,1.04,AI Anomaly Signal,14.586,Case Volume
2023-04-10,Ethiopia,Afar,Malaria,48.7,48.73765010025728,3.646,12.961,0.2,0.684,1.647,AI Anomaly Signal,12.961,Growth Rate
2023-05-05,Ethiopia,Afar,Malaria,50.3,50.32265010025728,0.851,17.286,0.2,0.684,1.702,AI Anomaly Signal,17.286,Case Volume
2023-05-07,Ethiopia,Afar,Malaria,56.5,56.509650100257275,10.048,13.536,0.2,0.684,2.442,AI Anomaly Signal,13.536,Growth Rate
2023-09-10,Ethiopia,Afar,Malaria,48.6,48.64865010025728,1.904,15.786,0.2,0.684,0.475,AI Anomaly Signal,15.786,Growth Rate
2023-10-01,Ethiopia,Afar,Malaria,40.9,40.94365010025728,0.475,9.986,0.2,0.684,-0.001,AI Anomaly Signal,9.986,Healthcare Access Risk
2023-11-20,Ethiopia,Afar,Malaria,41.8,41.82465010025728,0.318,10.611,0.2,0.684,0.412,AI Anomaly Signal,10.611,Healthcare Access Risk
2023-12-24,Ethiopia,Afar,Malaria,52.6,52.59765010025728,2.81,17.661,0.2,0.684,1.643,AI Anomaly Signal,17.661,Growth Rate
2023-12-25,Ethiopia,Afar,Malaria,49.1,49.14265010025728,5.714,11.461,0.2,0.684,1.484,AI Anomaly Signal,11.461,Growth Rate
2024-02-19,Ethiopia,Afar,Malaria,53.0,52.96465010025727,4.267,17.511,0.2,0.684,0.703,AI Anomaly Signal,17.511,Growth Rate
2024-04-01,Ethiopia,Afar,Malaria,45.2,45.18565010025728,1.494,12.561,0.2,0.684,0.647,AI Anomaly Signal,12.561,Growth Rate
2024-04-03,Ethiopia,Afar,Malaria,42.8,42.77665010025728,3.15,8.411,0.2,0.684,0.732,AI Anomaly Signal,8.411,Growth Rate
2024-04-18,Ethiopia,Afar,Malaria,43.0,43.03465010025728,-0.188,11.986,0.2,0.684,0.753,AI Anomaly Signal,11.986,Case Volume
2024-05-05,Ethiopia,Afar,Malaria,42.4,42.38965010025728,-0.811,11.711,0.2,0.684,1.006,AI Anomaly Signal,11.711,Case Volume
2024-06-23,Ethiopia,Afar,Malaria,49.5,49.46465010025727,4.02,14.636,0.2,0.684,0.325,AI Anomaly Signal,14.636,Growth Rate
2024-07-27,Ethiopia,Afar,Malaria,49.7,49.738650100257274,1.821,16.961,0.2,0.684,0.473,AI Anomaly Signal,16.961,Growth Rate
2024-07-28,Ethiopia,Afar,Malaria,45.4,45.37365010025728,6.2,8.261,0.2,0.684,0.429,AI Anomaly Signal,8.261,Growth Rate
2024-08-16,Ethiopia,Afar,Malaria,38.0,37.99865010025728,-2.553,9.711,0.2,0.684,0.357,AI Anomaly Signal,9.711,Growth Rate
2024-10-01,Ethiopia,Afar,Malaria,44.0,43.97465010025728,0.973,12.436,0.2,0.684,0.082,AI Anomaly Signal,12.436,Growth Rate
2024-10-09,Ethiopia,Afar,Malaria,57.0,56.96665010025728,7.462,17.311,0.2,0.684,1.71,AI Anomaly Signal,17.311,Growth Rate
2024-12-12,Ethiopia,Afar,Malaria,39.9,39.87665010025728,-1.048,10.086,0.2,0.684,0.355,AI Anomaly Signal,10.086,Growth Rate
2024-12-13,Ethiopia,Afar,Malaria,41.8,41.774650100257276,0.067,10.511,0.2,0.684,0.713,AI Anomaly Signal,10.511,Case Volume
2023-06-05,Ethiopia,Afar,Malnutrition,48.6,48.61065010025728,1.969,17.561,-2.8,0.684,1.597,AI Anomaly Signal,17.561,Disease Severity
2023-08-28,Ethiopia,Afar,Malnutrition,48.2,48.24265010025728,1.489,17.561,-2.8,0.684,1.709,AI Anomaly Signal,17.561,Disease Severity
2023-10-03,Ethiopia,Afar,Malnutrition,35.3,35.34865010025728,-0.858,8.211,-2.8,0.684,0.512,AI Anomaly Signal,8.211,Disease Severity
2024-01-23,Ethiopia,Afar,Malnutrition,34.8,34.76565010025728,0.073,6.761,-2.8,0.684,0.448,AI Anomaly Signal,6.761,Disease Severity
2024-02-23,Ethiopia,Afar,Malnutrition,37.7,37.71765010025728,-0.064,9.786,-2.8,0.684,0.512,AI Anomaly Signal,9.786,Disease Severity
2024-11-16,Ethiopia,Afar,Malnutrition,47.5,47.53565010025728,1.215,17.411,-2.8,0.684,1.426,AI Anomaly Signal,17.411,Disease Severity
2023-01-06,Ethiopia,Afar,Meningitis,49.4,49.40265010025728,-0.571,13.361,5.2,0.684,1.129,AI Anomaly Signal,13.361,Disease Severity
2023-02-21,Ethiopia,Afar,Meningitis,58.5,58.526650100257285,4.065,17.686,5.2,0.684,1.292,AI Anomaly Signal,17.686,Disease Severity
2023-02-22,Ethiopia,Afar,Meningitis,57.1,57.110650100257274,9.63,10.911,5.2,0.684,1.086,AI Anomaly Signal,10.911,Growth Rate
2023-04-01,Ethiopia,Afar,Meningitis,49.8,49.80065010025728,1.049,13.286,5.2,0.684,-0.018,AI Anomaly Signal,13.286,Disease Severity
2023-05-27,Ethiopia,Afar,Meningitis,54.9,54.90065010025728,3.916,15.186,5.2,0.684,0.315,AI Anomaly Signal,15.186,Disease Severity
2023-05-28,Ethiopia,Afar,Meningitis,52.4,52.43065010025728,8.403,8.236,5.2,0.684,0.308,Growth Rate,8.403,AI Anomaly Signal
2023-07-03,Ethiopia,Afar,Meningitis,53.1,53.13665010025728,2.387,14.661,5.2,0.684,0.605,AI Anomaly Signal,14.661,Disease Severity
2023-07-04,Ethiopia,Afar,Meningitis,60.7,60.67165010025728,8.733,15.036,5.2,0.684,1.419,AI Anomaly Signal,15.036,Growth Rate
2023-07-27,Ethiopia,Afar,Meningitis,52.5,52.485650100257274,0.291,15.886,5.2,0.684,0.825,AI Anomaly Signal,15.886,Disease Severity
2023-07-28,Ethiopia,Afar,Meningitis,53.4,53.405650100257276,4.297,12.461,5.2,0.684,1.164,AI Anomaly Signal,12.461,Disease Severity
2023-07-29,Ethiopia,Afar,Meningitis,55.8,55.75765010025728,8.46,10.586,5.2,0.684,1.228,AI Anomaly Signal,10.586,Growth Rate
2023-09-03,Ethiopia,Afar,Meningitis,58.8,58.75465010025728,4.724,17.411,5.2,0.684,1.136,AI Anomaly Signal,17.411,Disease Severity
2023-10-25,Ethiopia,Afar,Meningitis,45.3,45.31065010025728,-1.576,11.336,5.2,0.684,0.067,AI Anomaly Signal,11.336,Disease Severity
2024-01-02,Ethiopia,Afar,Meningitis,45.9,45.86365010025728,1.168,9.336,5.2,0.684,-0.124,AI Anomaly Signal,9.336,Disease Severity
2024-01-08,Ethiopia,Afar,Meningitis,63.2,63.21165010025728,10.22,16.811,5.2,0.684,0.697,AI Anomaly Signal,16.811,Growth Rate
2024-01-09,Ethiopia,Afar,Meningitis,64.2,64.18765010025729,14.898,12.861,5.2,0.684,0.945,Growth Rate,14.898,AI Anomaly Signal
2024-02-03,Ethiopia,Afar,Meningitis,46.9,46.889650100257285,-0.475,11.686,5.2,0.684,0.195,AI Anomaly Signal,11.686,Disease Severity
2024-04-17,Ethiopia,Afar,Meningitis,55.5,55.51965010025728,3.645,16.111,5.2,0.684,0.28,AI Anomaly Signal,16.111,Disease Severity
2024-06-01,Ethiopia,Afar,Meningitis,48.0,47.98965010025728,0.737,11.836,5.2,0.684,-0.067,AI Anomaly Signal,11.836,Disease Severity
2024-10-21,Ethiopia,Afar,Meningitis,53.0,53.003650100257275,2.46,14.936,5.2,0.684,0.124,AI Anomaly Signal,14.936,Disease Severity
2024-10-22,Ethiopia,Afar,Meningitis,52.6,52.59165010025728,6.406,10.486,5.2,0.684,0.216,AI Anomaly Signal,10.486,Growth Rate
2023-04-10,Ethiopia,Afar,Mpox,51.8,51.80765010025728,3.104,15.486,3.2,0.684,-0.266,AI Anomaly Signal,15.486,Disease Severity
2023-04-12,Ethiopia,Afar,Mpox,51.1,51.07265010025728,7.942,9.911,3.2,0.684,-0.264,AI Anomaly Signal,9.911,Growth Rate
2023-04-27,Ethiopia,Afar,Mpox,45.2,45.19165010025728,-1.88,13.836,3.2,0.684,-0.248,AI Anomaly Signal,13.836,Disease Severity
2023-04-28,Ethiopia,Afar,Mpox,45.0,45.00465010025728,1.61,10.161,3.2,0.684,-0.25,AI Anomaly Signal,10.161,Disease Severity
2023-06-26,Ethiopia,Afar,Mpox,56.9,56.866650100257274,5.824,17.711,3.2,0.684,-0.152,AI Anomaly Signal,17.711,Growth Rate
2023-07-20,Ethiopia,Afar,Mpox,44.0,44.01765010025728,-2.45,13.236,3.2,0.684,-0.252,AI Anomaly Signal,13.236,Disease Severity
2023-11-03,Ethiopia,Afar,Mpox,50.3,50.31465010025728,1.777,15.336,3.2,0.684,-0.282,AI Anomaly Signal,15.336,Disease Severity
2023-11-05,Ethiopia,Afar,Mpox,49.6,49.60165010025728,5.991,10.411,3.2,0.684,-0.284,AI Anomaly Signal,10.411,Growth Rate
2024-02-17,Ethiopia,Afar,Mpox,42.1,42.14265010025728,-0.172,9.161,3.2,0.684,-0.33,AI Anomaly Signal,9.161,Disease Severity
2024-02-21,Ethiopia,Afar,Mpox,51.9,51.854650100257274,2.961,15.686,3.2,0.684,-0.276,AI Anomaly Signal,15.686,Disease Severity
2024-02-22,Ethiopia,Afar,Mpox,51.4,51.372650100257275,6.446,11.711,3.2,0.684,-0.268,AI Anomaly Signal,11.711,Growth Rate
2024-08-04,Ethiopia,Afar,Mpox,59.4,59.44365010025728,8.474,17.636,3.2,0.684,-0.15,AI Anomaly Signal,17.636,Growth Rate
2023-01-20,Ethiopia,Afar,Respiratory_Infections,40.0,40.02265010025728,1.258,12.486,-4.8,0.684,0.795,AI Anomaly Signal,12.486,Disease Severity
2023-01-21,Ethiopia,Afar,Respiratory_Infections,37.9,37.94265010025728,2.481,9.061,-4.8,0.684,0.917,AI Anomaly Signal,9.061,Disease Severity
2023-02-27,Ethiopia,Afar,Respiratory_Infections,42.4,42.38065010025728,0.81,14.886,-4.8,0.684,1.201,AI Anomaly Signal,14.886,Disease Severity
2023-02-28,Ethiopia,Afar,Respiratory_Infections,42.0,42.012650100257275,2.67,12.186,-4.8,0.684,1.673,AI Anomaly Signal,12.186,Disease Severity
2023-06-03,Ethiopia,Afar,Respiratory_Infections,51.3,51.250650100257275,6.478,17.636,-4.8,0.684,1.653,AI Anomaly Signal,17.636,Growth Rate
2023-06-04,Ethiopia,Afar,Respiratory_Infections,48.4,48.37065010025728,10.762,10.761,-4.8,0.684,1.364,Growth Rate,10.762,AI Anomaly Signal
2023-07-25,Ethiopia,Afar,Respiratory_Infections,41.9,41.91065010025728,0.959,14.336,-4.8,0.684,1.132,AI Anomaly Signal,14.336,Disease Severity
2023-07-26,Ethiopia,Afar,Respiratory_Infections,44.4,44.41665010025728,3.522,13.536,-4.8,0.684,1.875,AI Anomaly Signal,13.536,Disease Severity
2023-12-09,Ethiopia,Afar,Respiratory_Infections,39.1,39.115650100257284,0.304,13.111,-4.8,0.684,0.217,AI Anomaly Signal,13.111,Disease Severity
2024-01-02,Ethiopia,Afar,Respiratory_Infections,35.7,35.69965010025728,-0.019,10.011,-4.8,0.684,0.224,AI Anomaly Signal,10.011,Disease Severity
2024-01-10,Ethiopia,Afar,Respiratory_Infections,46.4,46.44365010025728,5.965,13.836,-4.8,0.684,1.159,AI Anomaly Signal,13.836,Growth Rate
2024-01-12,Ethiopia,Afar,Respiratory_Infections,46.2,46.21565010025728,6.235,12.861,-4.8,0.684,1.636,AI Anomaly Signal,12.861,Growth Rate
2024-02-20,Ethiopia,Afar,Respiratory_Infections,38.5,38.46165010025728,-0.54,12.736,-4.8,0.684,0.782,AI Anomaly Signal,12.736,Disease Severity
2024-02-21,Ethiopia,Afar,Respiratory_Infections,39.8,39.780650100257276,1.726,11.336,-4.8,0.684,1.235,AI Anomaly Signal,11.336,Disease Severity
2024-03-18,Ethiopia,Afar,Respiratory_Infections,38.4,38.363650100257274,1.123,11.536,-4.8,0.684,0.221,AI Anomaly Signal,11.536,Disease Severity
2024-03-19,Ethiopia,Afar,Respiratory_Infections,41.9,41.853650100257276,3.293,12.461,-4.8,0.684,0.616,AI Anomaly Signal,12.461,Disease Severity
2024-05-15,Ethiopia,Afar,Respiratory_Infections,37.1,37.08565010025728,1.819,9.661,-4.8,0.684,0.122,AI Anomaly Signal,9.661,Disease Severity
2024-05-28,Ethiopia,Afar,Respiratory_Infections,32.5,32.488650100257274,-2.432,9.036,-4.8,0.684,0.401,AI Anomaly Signal,9.036,Disease Severity
2024-06-01,Ethiopia,Afar,Respiratory_Infections,45.0,45.033650100257276,7.603,10.936,-4.8,0.684,1.011,AI Anomaly Signal,10.936,Growth Rate
2024-07-09,Ethiopia,Afar,Respiratory_Infections,38.6,38.59665010025728,1.606,10.636,-4.8,0.684,0.871,AI Anomaly Signal,10.636,Disease Severity
2024-07-10,Ethiopia,Afar,Respiratory_Infections,37.4,37.35265010025728,2.337,8.536,-4.8,0.684,0.996,AI Anomaly Signal,8.536,Disease Severity
2024-08-28,Ethiopia,Afar,Respiratory_Infections,39.3,39.268650100257275,0.477,12.336,-4.8,0.684,0.972,AI Anomaly Signal,12.336,Disease Severity
2024-10-25,Ethiopia,Afar,Respiratory_Infections,44.8,44.80765010025728,2.201,16.411,-4.8,0.684,0.712,AI Anomaly Signal,16.411,Disease Severity
2024-10-26,Ethiopia,Afar,Respiratory_Infections,43.0,43.02265010025728,5.911,10.836,-4.8,0.684,0.792,AI Anomaly Signal,10.836,Growth Rate
2024-11-19,Ethiopia,Afar,Respiratory_Infections,40.4,40.405650100257276,0.018,14.586,-4.8,0.684,0.318,AI Anomaly Signal,14.586,Disease Severity
2024-11-20,Ethiopia,Afar,Respiratory_Infections,35.6,35.64765010025728,1.901,7.961,-4.8,0.684,0.302,AI Anomaly Signal,7.961,Disease Severity
2024-12-19,Ethiopia,Afar,Respiratory_Infections,34.1,34.097650100257276,0.455,8.161,-4.8,0.684,-0.002,AI Anomaly Signal,8.161,Disease Severity
2024-12-23,Ethiopia,Afar,Respiratory_Infections,42.4,42.38065010025728,2.345,14.161,-4.8,0.684,0.391,AI Anomaly Signal,14.161,Disease Severity
2024-12-24,Ethiopia,Afar,Respiratory_Infections,40.4,40.436650100257275,4.108,10.336,-4.8,0.684,0.509,AI Anomaly Signal,10.336,Disease Severity
2023-03-13,Ethiopia,Afar,Tuberculosis,44.5,44.543650100257274,0.421,10.886,1.2,0.684,1.753,AI Anomaly Signal,10.886,Case Volume
2023-04-05,Ethiopia,Afar,Tuberculosis,52.9,52.850650100257276,1.607,17.011,1.2,0.684,2.749,AI Anomaly Signal,17.011,Case Volume
2023-04-06,Ethiopia,Afar,Tuberculosis,50.6,50.61465010025728,3.292,12.836,1.2,0.684,3.003,AI Anomaly Signal,12.836,Growth Rate
2023-06-26,Ethiopia,Afar,Tuberculosis,48.2,48.237650100257284,-0.081,14.961,1.2,0.684,1.874,AI Anomaly Signal,14.961,Case Volume
2023-06-27,Ethiopia,Afar,Tuberculosis,42.9,42.95065010025728,0.472,9.161,1.2,0.684,1.834,AI Anomaly Signal,9.161,Case Volume
2023-06-28,Ethiopia,Afar,Tuberculosis,47.8,47.84065010025728,1.751,12.061,1.2,0.684,2.545,AI Anomaly Signal,12.061,Case Volume
2023-07-26,Ethiopia,Afar,Tuberculosis,49.1,49.07265010025728,0.382,15.211,1.2,0.684,1.996,AI Anomaly Signal,15.211,Case Volume
2023-07-28,Ethiopia,Afar,Tuberculosis,47.1,47.13565010025728,1.963,11.261,1.2,0.684,2.428,AI Anomaly Signal,11.261,Case Volume
2023-10-17,Ethiopia,Afar,Tuberculosis,43.1,43.052650100257274,-0.185,10.436,1.2,0.684,1.318,AI Anomaly Signal,10.436,Case Volume
2023-10-21,Ethiopia,Afar,Tuberculosis,43.1,43.064650100257275,0.752,9.261,1.2,0.684,1.568,AI Anomaly Signal,9.261,Case Volume
2024-02-14,Ethiopia,Afar,Tuberculosis,53.5,53.539650100257276,1.682,17.486,1.2,0.684,2.888,AI Anomaly Signal,17.486,Case Volume
2024-02-15,Ethiopia,Afar,Tuberculosis,48.2,48.20065010025728,3.566,10.586,1.2,0.684,2.565,AI Anomaly Signal,10.586,Growth Rate
2024-03-07,Ethiopia,Afar,Tuberculosis,46.3,46.268650100257275,-1.453,13.861,1.2,0.684,2.377,AI Anomaly Signal,13.861,Case Volume
2024-03-08,Ethiopia,Afar,Tuberculosis,47.9,47.905650100257276,1.114,12.461,1.2,0.684,2.847,AI Anomaly Signal,12.461,Case Volume
2024-04-02,Ethiopia,Afar,Tuberculosis,42.3,42.26165010025728,1.858,7.811,1.2,0.684,1.109,AI Anomaly Signal,7.811,Growth Rate
2023-01-22,Ethiopia,Afar,Typhoid,42.2,42.19665010025727,0.665,12.811,-1.8,0.684,0.237,AI Anomaly Signal,12.811,Disease Severity
2023-02-18,Ethiopia,Afar,Typhoid,43.2,43.18565010025728,1.235,13.136,-1.8,0.684,0.331,AI Anomaly Signal,13.136,Disease Severity
2023-02-19,Ethiopia,Afar,Typhoid,41.7,41.738650100257274,3.134,9.636,-1.8,0.684,0.485,AI Anomaly Signal,9.636,Growth Rate
2023-02-20,Ethiopia,Afar,Typhoid,45.4,45.38065010025728,6.121,10.061,-1.8,0.684,0.715,AI Anomaly Signal,10.061,Growth Rate
2023-05-07,Ethiopia,Afar,Typhoid,42.4,42.42665010025728,0.706,12.061,-1.8,0.684,1.176,AI Anomaly Signal,12.061,Disease Severity
2023-05-08,Ethiopia,Afar,Typhoid,45.3,45.250650100257275,1.989,13.011,-1.8,0.684,1.767,AI Anomaly Signal,13.011,Growth Rate
2023-08-27,Ethiopia,Afar,Typhoid,35.2,35.20865010025728,-0.902,7.611,-1.8,0.684,0.016,AI Anomaly Signal,7.611,Disease Severity
2023-09-16,Ethiopia,Afar,Typhoid,44.5,44.51165010025728,1.206,14.411,-1.8,0.684,0.411,AI Anomaly Signal,14.411,Disease Severity
2024-01-28,Ethiopia,Afar,Typhoid,34.8,34.77265010025728,-0.486,6.786,-1.8,0.684,-0.011,AI Anomaly Signal,6.786,Disease Severity
2024-02-08,Ethiopia,Afar,Typhoid,37.0,37.036650100257276,0.32,8.161,-1.8,0.684,0.072,AI Anomaly Signal,8.161,Disease Severity
2024-03-01,Ethiopia,Afar,Typhoid,54.4,54.44165010025728,6.89,17.686,-1.8,0.684,1.382,AI Anomaly Signal,17.686,Growth Rate
2024-03-02,Ethiopia,Afar,Typhoid,66.8,66.82965010025728,19.318,16.211,-1.8,0.684,2.817,Growth Rate,19.318,AI Anomaly Signal
2024-05-01,Ethiopia,Afar,Typhoid,42.1,42.085650100257276,2.318,10.186,-1.8,0.684,1.098,AI Anomaly Signal,10.186,Growth Rate
2024-05-03,Ethiopia,Afar,Typhoid,44.4,44.405650100257276,3.281,11.086,-1.8,0.684,1.555,AI Anomaly Signal,11.086,Growth Rate
2024-06-15,Ethiopia,Afar,Typhoid,42.7,42.655650100257276,0.99,12.886,-1.8,0.684,0.296,AI Anomaly Signal,12.886,Disease Severity
2024-06-16,Ethiopia,Afar,Typhoid,41.2,41.16265010025728,2.983,9.236,-1.8,0.684,0.46,AI Anomaly Signal,9.236,Growth Rate
2024-07-08,Ethiopia,Afar,Typhoid,37.3,37.31865010025728,0.232,8.536,-1.8,0.684,0.067,AI Anomaly Signal,8.536,Disease Severity
2024-07-09,Ethiopia,Afar,Typhoid,46.4,46.39765010025728,2.643,14.636,-1.8,0.684,0.635,AI Anomaly Signal,14.636,Growth Rate
2024-07-10,Ethiopia,Afar,Typhoid,47.1,47.06265010025727,6.452,11.311,-1.8,0.684,0.816,AI Anomaly Signal,11.311,Growth Rate
2024-10-04,Ethiopia,Afar,Typhoid,39.9,39.914650100257276,3.905,7.161,-1.8,0.684,0.365,AI Anomaly Signal,7.161,Growth Rate
2024-11-27,Ethiopia,Afar,Typhoid,35.9,35.86465010025728,-0.202,7.086,-1.8,0.684,0.497,AI Anomaly Signal,7.086,Disease Severity
2023-02-04,Ethiopia,Amhara,Cholera,51.6,51.59965010025728,1.235,15.661,4.2,0.684,0.22,AI Anomaly Signal,15.661,Disease Severity
2023-02-05,Ethiopia,Amhara,Cholera,53.3,53.30165010025728,6.437,11.911,4.2,0.684,0.47,AI Anomaly Signal,11.911,Growth Rate
2023-02-19,Ethiopia,Amhara,Cholera,42.2,42.16365010025728,-0.168,7.386,4.2,0.684,0.462,AI Anomaly Signal,7.386,Disease Severity
2023-04-16,Ethiopia,Amhara,Cholera,60.2,60.15165010025728,6.032,17.711,4.2,0.684,1.925,AI Anomaly Signal,17.711,Growth Rate
2023-04-17,Ethiopia,Amhara,Cholera,58.5,58.52065010025728,11.906,10.536,4.2,0.684,1.595,Growth Rate,11.906,AI Anomaly Signal
2023-05-20,Ethiopia,Amhara,Cholera,46.1,46.095650100257274,-2.54,13.036,4.2,0.684,1.116,AI Anomaly Signal,13.036,Disease Severity
2023-05-21,Ethiopia,Amhara,Cholera,42.6,42.64465010025728,-1.075,8.061,4.2,0.684,1.175,AI Anomaly Signal,8.061,Disease Severity
2023-05-22,Ethiopia,Amhara,Cholera,49.0,49.021650100257276,2.594,10.336,4.2,0.684,1.608,AI Anomaly Signal,10.336,Disease Severity
2023-07-09,Ethiopia,Amhara,Cholera,50.8,50.78865010025728,1.782,14.386,4.2,0.684,0.137,AI Anomaly Signal,14.386,Disease Severity
2023-09-14,Ethiopia,Amhara,Cholera,53.0,52.98165010025728,2.941,15.336,4.2,0.684,0.221,AI Anomaly Signal,15.336,Disease Severity
2023-10-01,Ethiopia,Amhara,Cholera,45.2,45.228650100257276,2.672,7.886,4.2,0.684,0.187,AI Anomaly Signal,7.886,Disease Severity
2023-10-22,Ethiopia,Amhara,Cholera,49.0,49.012650100257275,1.217,12.786,4.2,0.684,0.526,AI Anomaly Signal,12.786,Disease Severity
2023-12-17,Ethiopia,Amhara,Cholera,56.9,56.92565010025728,3.997,16.986,4.2,0.684,1.459,AI Anomaly Signal,16.986,Disease Severity
2024-03-01,Ethiopia,Amhara,Cholera,45.7,45.70465010025728,0.238,11.061,4.2,0.684,-0.078,AI Anomaly Signal,11.061,Disease Severity
2024-03-05,Ethiopia,Amhara,Cholera,68.0,67.96665010025728,14.893,17.136,4.2,0.684,1.454,AI Anomaly Signal,17.136,Growth Rate
2024-05-22,Ethiopia,Amhara,Cholera,51.8,51.80765010025728,1.59,14.761,4.2,0.684,0.973,AI Anomaly Signal,14.761,Disease Severity
2024-05-23,Ethiopia,Amhara,Cholera,46.8,46.84365010025728,3.312,8.161,4.2,0.684,0.887,AI Anomaly Signal,8.161,Disease Severity
2024-07-31,Ethiopia,Amhara,Cholera,54.8,54.83065010025728,4.532,15.436,4.2,0.684,0.379,AI Anomaly Signal,15.436,Growth Rate
2024-10-01,Ethiopia,Amhara,Cholera,45.5,45.45965010025728,0.049,10.936,4.2,0.684,-0.009,AI Anomaly Signal,10.936,Disease Severity
2024-11-02,Ethiopia,Amhara,Cholera,57.3,57.31765010025728,4.304,16.911,4.2,0.684,1.619,AI Anomaly Signal,16.911,Growth Rate
2024-11-03,Ethiopia,Amhara,Cholera,62.1,62.08365010025728,11.785,13.861,4.2,0.684,1.954,AI Anomaly Signal,13.861,Growth Rate
2023-03-01,Ethiopia,Amhara,Dengue,44.9,44.860650100257274,1.123,14.261,-0.8,0.684,-0.007,AI Anomaly Signal,14.261,Growth Rate
2023-05-20,Ethiopia,Amhara,Dengue,47.6,47.613650100257274,2.58,14.786,-0.8,0.684,0.764,AI Anomaly Signal,14.786,Growth Rate
